tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2003-311,Queen's Club,Grass,56,A,20030609,55,104053,3,,Andy Roddick,R,188,USA,20.7748117728,7,2225,6-3 6-3,3,F,60,10,1,54,38,28,10,9,1,1,1
2003-316,Bastad,Clay,32,A,20030707,1,102845,1,,Carlos Moya,R,190,ESP,26.8583162218,4,3160,6-2 6-7(2) 6-3,3,R32,121,11,1,101,54,44,23,15,7,8,1
2003-316,Bastad,Clay,32,A,20030707,2,104417,,WC,Robin Soderling,R,193,SWE,18.893908282,123,320,7-5 6-1,3,R32,82,7,2,78,43,30,13,10,8,12,1
2003-316,Bastad,Clay,32,A,20030707,3,102035,,,Jonas Bjorkman,R,183,SWE,31.2881587953,47,790,7-6(4) 6-4,3,R32,103,5,2,79,39,31,19,11,2,4,1
2003-316,Bastad,Clay,32,A,20030707,4,103970,,,David Ferrer,R,175,ESP,21.2621492129,63,627,6-4 6-3,3,R32,73,1,2,58,36,25,15,10,2,3,1
2003-316,Bastad,Clay,32,A,20030707,5,104022,4,,Mikhail Youzhny,R,183,RUS,21.0321697467,30,1060,7-6(4) 7-6(1),3,R32,100,6,3,86,49,35,23,12,3,5,1
2003-316,Bastad,Clay,32,A,20030707,6,102644,,,Franco Squillari,L,183,ARG,27.8740588638,84,488,6-4 6-3,3,R32,76,4,1,55,35,26,11,9,2,3,1
2003-316,Bastad,Clay,32,A,20030707,7,103104,,WC,Bjorn Rehnquist,R,175,SWE,25.5003422313,158,232,6-3 6-1,3,R32,65,1,2,48,37,30,4,8,2,2,1
2003-316,Bastad,Clay,32,A,20030707,8,103151,5,,Mariano Zabaleta,R,183,ARG,25.3524982888,41,878,2-6 6-3 6-3,3,R32,131,3,2,75,42,32,16,13,3,6,1
2003-316,Bastad,Clay,32,A,20030707,9,102839,6,,Nicolas Lapentti,R,188,ECU,26.8966461328,76,530,6-4 7-5,3,R32,110,7,2,76,52,41,11,11,7,8,1
2003-316,Bastad,Clay,32,A,20030707,10,102437,,,Adrian Voinea,R,185,ROU,28.9171800137,137,286,7-6(2) 6-2,3,R32,79,6,4,83,52,37,14,10,3,5,1
2003-316,Bastad,Clay,32,A,20030707,11,102287,,,Albert Portas,R,188,ESP,29.6399726215,83,489,6-4 6-4,3,R32,79,1,2,55,36,27,12,10,1,2,1
2003-316,Bastad,Clay,32,A,20030707,12,104745,,,Rafael Nadal,L,185,ESP,17.0924024641,61,639,6-3 4-6 6-3,3,R32,102,0,1,81,61,48,10,14,1,2,1
2003-316,Bastad,Clay,32,A,20030707,13,103133,,,Olivier Mutis,R,175,FRA,25.4236824093,75,532,7-6(3) 6-3,3,R32,96,3,5,76,37,26,22,11,3,6,1
2003-316,Bastad,Clay,32,A,20030707,14,103835,,,Filippo Volandri,R,183,ITA,21.8343600274,68,614,6-1 6-1,3,R32,46,2,0,37,28,23,6,7,1,1,1
2003-316,Bastad,Clay,32,A,20030707,15,102271,,,Hicham Arazi,L,175,MAR,29.7138945927,88,473,7-5 6-4,3,R32,96,6,2,70,43,29,15,11,4,6,1
2003-316,Bastad,Clay,32,A,20030707,16,103990,2,,Tommy Robredo,R,180,ESP,21.18275154,20,1300,6-3 6-2,3,R32,59,7,2,59,38,24,12,9,0,2,1
2003-316,Bastad,Clay,32,A,20030707,17,102845,1,,Carlos Moya,R,190,ESP,26.8583162218,4,3160,6-3 6-4,3,R16,74,7,0,64,35,26,12,9,3,5,1
2003-316,Bastad,Clay,32,A,20030707,18,102035,,,Jonas Bjorkman,R,183,SWE,31.2881587953,47,790,6-2 6-1,3,R16,53,1,1,43,26,21,12,8,0,0,1
2003-316,Bastad,Clay,32,A,20030707,19,104022,4,,Mikhail Youzhny,R,183,RUS,21.0321697467,30,1060,6-1 5-7 6-2,3,R16,98,3,6,84,54,39,15,14,5,7,1
2003-316,Bastad,Clay,32,A,20030707,20,103151,5,,Mariano Zabaleta,R,183,ARG,25.3524982888,41,878,6-1 6-2,3,R16,58,0,1,53,32,23,13,8,4,4,1
2003-316,Bastad,Clay,32,A,20030707,21,102839,6,,Nicolas Lapentti,R,188,ECU,26.8966461328,76,530,6-4 7-6(5),3,R16,117,1,1,77,48,30,19,11,1,3,1
2003-316,Bastad,Clay,32,A,20030707,22,104745,,,Rafael Nadal,L,185,ESP,17.0924024641,61,639,6-0 6-4,3,R16,71,0,1,44,32,26,8,8,2,2,1
2003-316,Bastad,Clay,32,A,20030707,23,103835,,,Filippo Volandri,R,183,ITA,21.8343600274,68,614,6-3 6-0,3,R16,48,0,1,46,31,24,9,8,2,3,1
2003-316,Bastad,Clay,32,A,20030707,24,103990,2,,Tommy Robredo,R,180,ESP,21.18275154,20,1300,4-6 6-2 6-4,3,R16,133,4,2,104,76,46,10,14,10,16,1
2003-316,Bastad,Clay,32,A,20030707,25,102845,1,,Carlos Moya,R,190,ESP,26.8583162218,4,3160,6-4 6-3,3,QF,70,3,2,50,23,19,15,9,1,2,1
2003-316,Bastad,Clay,32,A,20030707,26,103151,5,,Mariano Zabaleta,R,183,ARG,25.3524982888,41,878,4-6 7-5 6-1,3,QF,113,7,0,86,55,40,17,15,4,7,1
2003-316,Bastad,Clay,32,A,20030707,27,102839,6,,Nicolas Lapentti,R,188,ECU,26.8966461328,76,530,3-6 6-3 7-6(6),3,QF,176,7,2,105,65,52,20,15,7,8,1
2003-316,Bastad,Clay,32,A,20030707,28,103990,2,,Tommy Robredo,R,180,ESP,21.18275154,20,1300,6-4 6-4,3,QF,111,1,2,54,40,22,11,10,0,2,1
2003-316,Bastad,Clay,32,A,20030707,29,103151,5,,Mariano Zabaleta,R,183,ARG,25.3524982888,41,878,2-6 6-3 6-4,3,SF,124,2,1,109,70,46,18,14,14,16,1
2003-316,Bastad,Clay,32,A,20030707,30,102839,6,,Nicolas Lapentti,R,188,ECU,26.8966461328,76,530,6-4 6-2,3,SF,78,3,0,69,50,32,8,9,5,7,1
2003-316,Bastad,Clay,32,A,20030707,31,103151,5,,Mariano Zabaleta,R,183,ARG,25.3524982888,41,878,6-3 6-4,3,F,93,1,1,56,32,25,14,10,1,2,1
2003-317,Amersfoort,Clay,32,A,20030714,1,102851,,,Giorgio Galimberti,R,180,ITA,26.8528405202,136,279,3-6 6-1 6-4,3,R32,104,3,3,90,53,40,19,13,5,6,1
2003-317,Amersfoort,Clay,32,A,20030714,2,103656,,,Albert Montanes,R,175,ESP,22.6283367556,107,352,5-1 RET,3,R32,29,3,1,19,10,10,5,3,2,2,1
2003-317,Amersfoort,Clay,32,A,20030714,3,103182,,,Markus Hipfl,R,178,AUT,25.2156057495,294,101,2-6 6-4 6-3,3,R32,93,1,2,75,54,38,12,14,1,5,1
2003-317,Amersfoort,Clay,32,A,20030714,4,102770,,,John Van Lottum,R,185,NED,27.2580424367,86,477,7-6(3) 6-0,3,R32,82,3,0,56,30,22,16,9,2,3,1
2003-317,Amersfoort,Clay,32,A,20030714,5,103428,3,,Juan Ignacio Chela,R,190,ARG,23.871321013,31,1055,6-3 6-1,3,R32,55,5,2,44,28,23,10,8,3,3,1
2003-317,Amersfoort,Clay,32,A,20030714,6,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,25.5167693361,93,439,6-4 6-2,3,R32,85,2,1,44,29,23,7,9,1,4,1
2003-317,Amersfoort,Clay,32,A,20030714,7,104527,,Q,Stanislas Wawrinka,R,183,SUI,18.2943189596,348,79,6-4 6-4,3,R32,78,5,3,72,49,39,9,10,5,5,1
2003-317,Amersfoort,Clay,32,A,20030714,8,103171,6,,Raemon Sluiter,R,185,NED,25.2511978097,72,580,6-4 6-3,3,R32,64,11,1,50,33,28,13,10,1,1,1
2003-317,Amersfoort,Clay,32,A,20030714,9,103454,7,,Nicolas Massu,R,183,CHI,23.7590691307,73,574,4-6 6-4 7-6(6),3,R32,179,5,5,106,56,39,22,16,4,9,1
2003-317,Amersfoort,Clay,32,A,20030714,10,102987,,,Andre Sa,R,185,BRA,26.1875427789,134,286,6-2 4-6 7-6(2),3,R32,133,5,5,122,79,54,20,15,10,14,1
2003-317,Amersfoort,Clay,32,A,20030714,11,102615,,WC,Dennis Van Scheppingen,R,185,NED,28.0246406571,152,253,7-6(3) 1-0 RET,3,R32,50,5,7,57,37,27,9,7,3,4,1
2003-317,Amersfoort,Clay,32,A,20030714,12,102644,9,,Franco Squillari,L,183,ARG,27.8932238193,82,494,6-3 1-0 RET,3,R32,49,1,2,43,21,16,7,5,2,4,1
2003-317,Amersfoort,Clay,32,A,20030714,13,103632,,,Luis Horna,R,180,PER,22.8281998631,105,358,6-3 7-5,3,R32,100,3,4,70,39,27,16,10,7,9,1
2003-317,Amersfoort,Clay,32,A,20030714,14,103294,,,Christophe Rochus,R,170,BEL,24.5776865161,89,471,6-4 4-6 7-5,3,R32,114,2,4,85,62,42,14,16,2,6,1
2003-317,Amersfoort,Clay,32,A,20030714,15,103169,,Q,Oscar Hernandez,R,180,ESP,25.2594113621,139,275,6-1 6-1,3,R32,56,2,0,41,26,19,8,7,1,2,1
2003-317,Amersfoort,Clay,32,A,20030714,16,103444,,,Jean Rene Lisnard,R,173,MON,23.8001368925,96,413,6-0 7-6(5),3,R32,99,1,3,61,31,23,15,9,3,5,1
2003-317,Amersfoort,Clay,32,A,20030714,17,103656,,,Albert Montanes,R,175,ESP,22.6283367556,107,352,6-4 6-3,3,R16,61,2,3,47,27,22,15,9,1,1,1
2003-317,Amersfoort,Clay,32,A,20030714,18,103182,,,Markus Hipfl,R,178,AUT,25.2156057495,294,101,6-1 1-6 6-4,3,R16,141,3,2,82,58,36,11,12,5,9,1
2003-317,Amersfoort,Clay,32,A,20030714,19,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,25.5167693361,93,439,6-1 6-1,3,R16,57,1,2,49,29,21,12,7,4,4,1
2003-317,Amersfoort,Clay,32,A,20030714,20,103171,6,,Raemon Sluiter,R,185,NED,25.2511978097,72,580,6-1 6-4,3,R16,115,5,3,70,38,28,17,9,2,3,1
2003-317,Amersfoort,Clay,32,A,20030714,21,103454,7,,Nicolas Massu,R,183,CHI,23.7590691307,73,574,6-2 6-2,3,R16,74,3,1,49,32,24,12,8,3,3,1
2003-317,Amersfoort,Clay,32,A,20030714,22,102615,,WC,Dennis Van Scheppingen,R,185,NED,28.0246406571,152,253,4-6 6-4 6-4,3,R16,131,5,2,107,62,41,25,15,6,8,1
2003-317,Amersfoort,Clay,32,A,20030714,23,103632,,,Luis Horna,R,180,PER,22.8281998631,105,358,6-4 6-4,3,R16,101,4,2,68,39,29,17,10,4,4,1
2003-317,Amersfoort,Clay,32,A,20030714,24,103169,,Q,Oscar Hernandez,R,180,ESP,25.2594113621,139,275,7-6(7) 1-6 7-6(4),3,R16,175,0,0,120,83,57,14,16,6,11,1
2003-317,Amersfoort,Clay,32,A,20030714,25,103656,,,Albert Montanes,R,175,ESP,22.6283367556,107,352,6-2 6-3,3,QF,66,6,1,51,37,23,12,8,3,3,1
2003-317,Amersfoort,Clay,32,A,20030714,26,103171,6,,Raemon Sluiter,R,185,NED,25.2511978097,72,580,7-6(4) 6-7(2) 6-2,3,QF,141,7,4,108,67,53,22,16,7,8,1
2003-317,Amersfoort,Clay,32,A,20030714,27,103454,7,,Nicolas Massu,R,183,CHI,23.7590691307,73,574,6-2 7-5,3,QF,86,8,0,56,43,30,10,10,1,2,1
2003-317,Amersfoort,Clay,32,A,20030714,28,103632,,,Luis Horna,R,180,PER,22.8281998631,105,358,6-7(5) 6-3 6-3,3,QF,149,4,2,96,69,51,13,15,2,4,1
2003-317,Amersfoort,Clay,32,A,20030714,29,103171,6,,Raemon Sluiter,R,185,NED,25.2511978097,72,580,7-6(4) 1-6 6-3,3,SF,106,5,4,91,55,41,22,14,4,6,1
2003-317,Amersfoort,Clay,32,A,20030714,30,103454,7,,Nicolas Massu,R,183,CHI,23.7590691307,73,574,6-3 4-0 RET,3,SF,67,4,3,44,29,21,7,6,5,6,1
2003-317,Amersfoort,Clay,32,A,20030714,31,103454,7,,Nicolas Massu,R,183,CHI,23.7590691307,73,574,6-4 7-6(3) 6-2,5,F,145,7,3,92,60,43,20,15,2,3,1
2003-314,Gstaad,Clay,32,A,20030707,1,103819,1,,Roger Federer,R,185,SUI,21.9110198494,3,3575,6-3 6-7(4) 6-3,3,R32,124,16,3,88,48,40,27,16,1,3,1
2003-314,Gstaad,Clay,32,A,20030707,2,103444,,,Jean Rene Lisnard,R,173,MON,23.780971937,99,403,2-6 6-1 7-5,3,R32,118,1,6,96,48,33,25,14,3,6,1
2003-314,Gstaad,Clay,32,A,20030707,3,103176,,,David Sanchez,R,183,ESP,25.2128678987,56,667,6-4 7-5,3,R32,87,3,5,72,43,29,14,11,5,7,1
2003-314,Gstaad,Clay,32,A,20030707,4,102374,7,,Alex Corretja,R,180,ESP,29.2375085558,36,935,6-1 6-2,3,R32,63,7,2,43,20,18,15,8,0,0,1
2003-314,Gstaad,Clay,32,A,20030707,5,103292,4,,Gaston Gaudio,R,175,ARG,24.5749486653,27,1125,6-3 6-4,3,R32,66,6,2,56,34,25,17,9,4,4,1
2003-314,Gstaad,Clay,32,A,20030707,6,102694,,,Lars Burgsmuller,R,183,GER,27.5838466804,78,526,6-2 6-7(6) 6-1,3,R32,123,10,10,95,53,43,18,13,4,6,1
2003-314,Gstaad,Clay,32,A,20030707,7,102905,,,Stefan Koubek,L,175,AUT,26.507871321,71,605,6-1 1-6 6-3,3,R32,89,8,2,72,44,34,14,12,5,7,1
2003-314,Gstaad,Clay,32,A,20030707,8,102179,,,Antony Dupuis,R,185,FRA,30.3627652293,70,605,7-6(1) 7-6(4),3,R32,96,16,2,80,56,45,12,12,2,2,1
2003-314,Gstaad,Clay,32,A,20030707,9,103428,5,,Juan Ignacio Chela,R,190,ARG,23.8521560575,31,1055,6-0 6-2,3,R32,54,7,4,44,22,16,15,7,1,1,1
2003-314,Gstaad,Clay,32,A,20030707,10,103852,,,Feliciano Lopez,L,188,ESP,21.7932922656,50,723,6-0 6-2,3,R32,37,8,0,36,20,18,11,7,0,0,1
2003-314,Gstaad,Clay,32,A,20030707,11,103908,,,Paul Henri Mathieu,R,185,FRA,21.4811772758,59,645,6-3 6-1,3,R32,83,5,2,64,30,23,19,8,5,5,1
2003-314,Gstaad,Clay,32,A,20030707,12,102562,3,,Jiri Novak,R,190,CZE,28.2929500342,10,1845,6-3 6-3,3,R32,57,4,1,48,36,30,9,9,2,2,1
2003-314,Gstaad,Clay,32,A,20030707,13,103285,8,,Radek Stepanek,R,185,CZE,24.6078028747,39,903,6-3 6-3,3,R32,68,13,0,44,32,30,7,9,1,1,1
2003-314,Gstaad,Clay,32,A,20030707,14,103356,,,Michel Kratochvil,R,185,SUI,24.2491444216,152,245,6-4 6-7(6) 6-2,3,R32,141,4,1,107,50,40,29,15,3,5,1
2003-314,Gstaad,Clay,32,A,20030707,15,103294,,,Christophe Rochus,R,170,BEL,24.5585215606,89,461,6-3 7-5,3,R32,88,1,3,69,44,28,16,11,7,9,1
2003-314,Gstaad,Clay,32,A,20030707,16,102783,2,,Rainer Schuettler,R,180,GER,27.1978097194,8,2000,6-2 6-3,3,R32,59,6,1,42,26,23,13,9,0,0,1
2003-314,Gstaad,Clay,32,A,20030707,17,103819,1,,Roger Federer,R,185,SUI,21.9110198494,3,3575,6-1 6-2,3,R16,54,9,2,42,20,15,18,8,1,1,1
2003-314,Gstaad,Clay,32,A,20030707,18,103176,,,David Sanchez,R,183,ESP,25.2128678987,56,667,6-4 6-4,3,R16,90,3,4,64,39,28,17,10,4,5,1
2003-314,Gstaad,Clay,32,A,20030707,19,103292,4,,Gaston Gaudio,R,175,ARG,24.5749486653,27,1125,4-6 6-2 6-4,3,R16,109,4,3,83,48,37,19,14,0,2,1
2003-314,Gstaad,Clay,32,A,20030707,20,102905,,,Stefan Koubek,L,175,AUT,26.507871321,71,605,6-1 6-2,3,R16,60,2,3,55,32,27,11,8,4,4,1
2003-314,Gstaad,Clay,32,A,20030707,21,103428,5,,Juan Ignacio Chela,R,190,ARG,23.8521560575,31,1055,6-4 6-7(2) 7-6(3),3,R16,126,3,3,99,67,52,19,17,4,5,1
2003-314,Gstaad,Clay,32,A,20030707,22,102562,3,,Jiri Novak,R,190,CZE,28.2929500342,10,1845,1-6 6-2 6-3,3,R16,107,2,2,62,34,25,17,12,1,3,1
2003-314,Gstaad,Clay,32,A,20030707,23,103285,8,,Radek Stepanek,R,185,CZE,24.6078028747,39,903,6-3 7-6(5),3,R16,95,12,0,64,37,28,15,10,0,2,1
2003-314,Gstaad,Clay,32,A,20030707,24,102783,2,,Rainer Schuettler,R,180,GER,27.1978097194,8,2000,6-3 7-6(6),3,R16,88,8,7,77,45,30,14,11,4,7,1
2003-314,Gstaad,Clay,32,A,20030707,25,103819,1,,Roger Federer,R,185,SUI,21.9110198494,3,3575,W/O,3,QF,,,,,,,,,,,1
2003-314,Gstaad,Clay,32,A,20030707,26,103292,4,,Gaston Gaudio,R,175,ARG,24.5749486653,27,1125,6-3 6-1,3,QF,63,4,3,45,25,21,9,8,0,1,1
2003-314,Gstaad,Clay,32,A,20030707,27,102562,3,,Jiri Novak,R,190,CZE,28.2929500342,10,1845,6-3 6-3,3,QF,74,2,2,70,35,28,16,9,8,9,1
2003-314,Gstaad,Clay,32,A,20030707,28,103285,8,,Radek Stepanek,R,185,CZE,24.6078028747,39,903,6-4 6-2,3,QF,67,9,1,55,40,32,9,9,2,2,1
2003-314,Gstaad,Clay,32,A,20030707,29,103819,1,,Roger Federer,R,185,SUI,21.9110198494,3,3575,6-1 7-6(6),3,SF,88,12,2,61,39,33,11,10,1,2,1
2003-314,Gstaad,Clay,32,A,20030707,30,102562,3,,Jiri Novak,R,190,CZE,28.2929500342,10,1845,7-5 6-1,3,SF,76,5,3,55,37,27,10,10,0,2,1
2003-314,Gstaad,Clay,32,A,20030707,31,102562,3,,Jiri Novak,R,190,CZE,28.2929500342,10,1845,5-7 6-3 6-3 1-6 6-3,5,F,169,3,4,142,91,62,28,23,7,12,1
2003-315,Newport,Grass,32,A,20030707,1,102571,,,Gregory Carraz,R,190,FRA,28.2436687201,127,303,7-6(4) 5-7 6-4,3,R32,135,10,14,103,48,37,27,17,2,7,1
2003-315,Newport,Grass,32,A,20030707,2,104589,,WC,Chris Guccione,L,201,AUS,17.9356605065,655,21,7-6(2) 7-6(4),3,R32,83,17,7,89,53,42,18,12,6,8,1
2003-315,Newport,Grass,32,A,20030707,3,103530,,Q,Zack Fleishman,R,188,USA,23.3045859001,265,113,6-3 6-4,3,R32,74,5,5,76,36,29,20,10,7,8,1
2003-315,Newport,Grass,32,A,20030707,4,102925,7,,Justin Gimelstob,R,196,USA,26.4421629021,86,478,6-4 4-6 7-6(13),3,R32,146,4,6,125,73,57,27,16,9,11,1
2003-315,Newport,Grass,32,A,20030707,5,104068,4,,Robby Ginepri,R,183,USA,20.7474332649,54,687,6-1 6-4,3,R32,57,7,1,38,27,23,9,8,0,0,1
2003-315,Newport,Grass,32,A,20030707,6,102615,,,Dennis Van Scheppingen,R,185,NED,28.0054757016,145,265,6-2 RET,3,R32,22,5,0,20,16,13,4,4,0,0,1
2003-315,Newport,Grass,32,A,20030707,7,102911,,,Andrei Stoliarov,R,178,RUS,26.4887063655,172,212,6-2 6-4,3,R32,70,4,0,58,34,26,16,9,6,6,1
2003-315,Newport,Grass,32,A,20030707,8,103525,,,Ivan Miranda,R,175,PER,23.3292265572,119,328,7-6(6) 6-3,3,R32,77,5,1,65,36,29,13,10,3,5,1
2003-315,Newport,Grass,32,A,20030707,9,102401,,,Scott Draper,L,178,AUS,29.0869267625,117,337,6-3 3-2 RET,3,R32,35,6,1,31,17,17,11,7,0,0,1
2003-315,Newport,Grass,32,A,20030707,10,102642,,,Cyril Saulnier,R,190,FRA,27.8904859685,109,345,6-3 6-1,3,R32,57,2,2,47,25,21,14,8,1,1,1
2003-315,Newport,Grass,32,A,20030707,11,103184,,WC,Bob Bryan,L,193,USA,25.1882272416,299,96,6-7(5) 6-3 6-4,3,R32,89,11,4,88,61,54,15,16,3,4,1
2003-315,Newport,Grass,32,A,20030707,12,102811,,Q,Dusan Vemic,R,190,SRB,27.0527036277,319,87,7-6(3) 7-5,3,R32,116,8,2,70,45,34,18,12,1,2,1
2003-315,Newport,Grass,32,A,20030707,13,103781,8,,Jurgen Melzer,L,183,AUT,22.1245722108,96,412,6-3 6-7(3) 6-4,3,R32,124,19,13,109,64,50,18,16,4,7,1
2003-315,Newport,Grass,32,A,20030707,14,102382,,,Julian Knowle,L,188,AUT,29.1882272416,169,214,6-4 6-2,3,R32,69,0,4,54,28,24,17,9,0,0,1
2003-315,Newport,Grass,32,A,20030707,15,103297,,,Alex Kim,R,175,USA,24.5448323066,153,243,7-5 6-3,3,R32,70,3,2,73,45,32,16,11,5,6,1
2003-315,Newport,Grass,32,A,20030707,16,102269,,LL,Jeff Salzenstein,L,185,USA,29.7275838467,199,176,6-1 6-3,3,R32,65,4,4,47,30,23,5,8,1,3,1
2003-315,Newport,Grass,32,A,20030707,17,102571,,,Gregory Carraz,R,190,FRA,28.2436687201,127,303,6-7(5) 7-6(5) 6-4,3,R16,112,15,3,102,69,60,21,17,1,1,1
2003-315,Newport,Grass,32,A,20030707,18,102925,7,,Justin Gimelstob,R,196,USA,26.4421629021,86,478,1-6 6-3 6-3,3,R16,96,1,4,76,44,31,14,12,7,11,1
2003-315,Newport,Grass,32,A,20030707,19,104068,4,,Robby Ginepri,R,183,USA,20.7474332649,54,687,6-4 7-6(3),3,R16,62,11,1,64,37,28,15,11,0,2,1
2003-315,Newport,Grass,32,A,20030707,20,103525,,,Ivan Miranda,R,175,PER,23.3292265572,119,328,7-6(3) 6-1,3,R16,96,3,0,58,39,27,14,9,4,5,1
2003-315,Newport,Grass,32,A,20030707,21,102642,,,Cyril Saulnier,R,190,FRA,27.8904859685,109,345,6-2 6-3,3,R16,55,8,4,56,32,29,12,9,3,3,1
2003-315,Newport,Grass,32,A,20030707,22,103184,,WC,Bob Bryan,L,193,USA,25.1882272416,299,96,6-4 6-2,3,R16,63,1,0,42,27,25,11,9,0,0,1
2003-315,Newport,Grass,32,A,20030707,23,103781,8,,Jurgen Melzer,L,183,AUT,22.1245722108,96,412,6-3 5-7 6-4,3,R16,155,11,7,99,58,40,25,16,2,4,1
2003-315,Newport,Grass,32,A,20030707,24,102269,,LL,Jeff Salzenstein,L,185,USA,29.7275838467,199,176,6-1 5-7 6-3,3,R16,108,6,3,71,36,31,22,14,2,3,1
2003-315,Newport,Grass,32,A,20030707,25,102571,,,Gregory Carraz,R,190,FRA,28.2436687201,127,303,2-6 6-1 7-6(3),3,QF,114,8,7,93,57,44,15,13,3,5,1
2003-315,Newport,Grass,32,A,20030707,26,104068,4,,Robby Ginepri,R,183,USA,20.7474332649,54,687,7-5 6-2,3,QF,69,10,1,63,38,28,16,10,3,4,1
2003-315,Newport,Grass,32,A,20030707,27,103184,,WC,Bob Bryan,L,193,USA,25.1882272416,299,96,6-4 6-3,3,QF,57,11,2,57,44,36,7,10,1,1,1
2003-315,Newport,Grass,32,A,20030707,28,103781,8,,Jurgen Melzer,L,183,AUT,22.1245722108,96,412,7-5 7-6(7),3,QF,108,7,12,86,50,38,15,12,7,9,1
2003-315,Newport,Grass,32,A,20030707,29,104068,4,,Robby Ginepri,R,183,USA,20.7474332649,54,687,6-3 7-6(5),3,SF,81,11,6,88,50,36,20,11,7,8,1
2003-315,Newport,Grass,32,A,20030707,30,103781,8,,Jurgen Melzer,L,183,AUT,22.1245722108,96,412,6-0 4-6 7-6(5),3,SF,107,17,2,89,51,41,22,14,1,2,1
2003-315,Newport,Grass,32,A,20030707,31,104068,4,,Robby Ginepri,R,183,USA,20.7474332649,54,687,6-4 6-7(3) 6-1,3,F,99,14,5,86,57,48,11,15,1,2,1
2003-319,Kitzbuhel,Clay,48,A,20030721,1,104269,,,Fernando Verdasco,L,188,ESP,19.6796714579,110,349,1-6 7-6(5) 6-4,3,R64,118,4,4,81,54,40,16,14,1,3,1
2003-319,Kitzbuhel,Clay,48,A,20030721,2,102477,,Q,Gaston Etlis,R,185,ARG,28.7091033539,202,178,7-5 4-6 6-1,3,R64,126,3,3,96,52,36,27,15,5,7,1
2003-319,Kitzbuhel,Clay,48,A,20030721,3,103812,,,Victor Hanescu,R,198,ROU,21.9986310746,93,434,6-4 6-0,3,R64,51,1,1,41,23,20,12,8,0,0,1
2003-319,Kitzbuhel,Clay,48,A,20030721,4,103356,,,Michel Kratochvil,R,185,SUI,24.2874743326,152,255,6-3 6-3,3,R64,71,5,5,58,37,29,11,9,7,8,1
2003-319,Kitzbuhel,Clay,48,A,20030721,5,103454,,,Nicolas Massu,R,183,CHI,23.7782340862,48,734,6-4 3-6 6-4,3,R64,150,2,2,92,57,38,20,14,3,5,1
2003-319,Kitzbuhel,Clay,48,A,20030721,6,102287,,,Albert Portas,R,188,ESP,29.6783025325,85,464,6-4 6-2,3,R64,81,4,0,55,31,27,13,9,1,1,1
2003-319,Kitzbuhel,Clay,48,A,20030721,7,103580,,WC,Alexander Peya,R,183,AUT,23.0636550308,252,130,4-6 6-3 7-6(6),3,R64,118,3,5,113,73,50,19,16,6,10,1
2003-319,Kitzbuhel,Clay,48,A,20030721,8,102839,,,Nicolas Lapentti,R,188,ECU,26.9349760438,64,635,7-6(8) 6-3,3,R64,85,6,2,66,40,35,18,11,0,0,1
2003-319,Kitzbuhel,Clay,48,A,20030721,9,102494,,,Tomas Behrend,R,193,GER,28.605065024,90,447,6-4 3-6 6-3,3,R64,115,3,9,94,48,37,24,14,6,7,1
2003-319,Kitzbuhel,Clay,48,A,20030721,10,102381,,,Werner Eschauer,R,188,AUT,29.234770705,103,377,6-7(3) 6-1 6-3,3,R64,85,11,4,78,52,42,15,14,2,3,1
2003-319,Kitzbuhel,Clay,48,A,20030721,11,104495,,WC,Florin Mergea,R,180,ROU,18.4804928131,615,25,6-3 3-6 6-2,3,R64,85,1,9,73,43,38,12,13,2,4,1
2003-319,Kitzbuhel,Clay,48,A,20030721,12,103908,,,Paul Henri Mathieu,R,185,FRA,21.5195071869,63,640,6-2 6-2,3,R64,76,3,3,44,15,12,17,8,0,1,1
2003-319,Kitzbuhel,Clay,48,A,20030721,13,102886,,Q,Frantisek Cermak,R,193,CZE,26.6803559206,319,92,7-5 6-2,3,R64,74,4,3,53,32,24,11,10,0,2,1
2003-319,Kitzbuhel,Clay,48,A,20030721,14,103632,,,Luis Horna,R,180,PER,22.8473648186,97,418,6-3 6-2,3,R64,78,9,2,56,28,23,14,9,1,2,1
2003-319,Kitzbuhel,Clay,48,A,20030721,15,103133,,,Olivier Mutis,R,175,FRA,25.4620123203,74,552,6-3 6-4,3,R64,103,6,3,71,40,28,16,10,4,6,1
2003-319,Kitzbuhel,Clay,48,A,20030721,16,103714,,,Andreas Vinciguerra,L,180,SWE,22.4147843943,105,367,6-4 6-4,3,R64,72,2,1,68,43,29,14,10,5,6,1
2003-319,Kitzbuhel,Clay,48,A,20030721,17,103507,1,,Juan Carlos Ferrero,R,183,ESP,23.4360027379,2,3875,7-6(3) 7-6(2),3,R32,112,4,3,85,47,31,20,12,7,10,1
2003-319,Kitzbuhel,Clay,48,A,20030721,18,103581,15,,Flavio Saretta,R,183,BRA,23.06091718,60,648,7-6(3) 6-1,3,R32,89,6,6,58,26,17,22,9,2,3,1
