tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,won
2004-D029,Davis Cup G1 PO: ECU vs PER,Hard,4,D,20040716,4,108890,,,Juan Carlos Rebaza Lozano,U,,PER,18.5133470226,,,6-2 6-0,3,RR,,,,,,,,,,,0
2004-D030,Davis Cup G1 PO: BRA vs PER,Clay,4,D,20040924,1,103563,,,Gabriel Pitta,R,,BRA,24.3586584531,726,18,6-3 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D030,Davis Cup G1 PO: BRA vs PER,Clay,4,D,20040924,2,103334,,,Ronaldo Carvalho,U,,BRA,25.5605749487,435,56,7-6(6) 6-7(6) 4-6 6-3 6-1,5,RR,,,,,,,,,,,0
2004-D030,Davis Cup G1 PO: BRA vs PER,Clay,4,D,20040924,3,103987,,,Alessandro Camarco,U,,BRA,22.4065708419,540,35,6-4 3-6 6-4,3,RR,,,,,,,,,,,0
2004-D030,Davis Cup G1 PO: BRA vs PER,Clay,4,D,20040924,4,105273,,,Mauricio Echazu,U,,PER,15.6632443532,,,6-2 6-1,3,RR,,,,,,,,,,,0
2004-D031,Davis Cup G1 R1: THA vs PAK,Hard,4,D,20040206,1,108637,,,Nomi Qamar,U,,PAK,21.4647501711,,,6-2 6-1 6-0,5,RR,,,,,,,,,,,0
2004-D031,Davis Cup G1 R1: THA vs PAK,Hard,4,D,20040206,2,103499,,,Aqeel Khan,R,,PAK,24.0082135524,,,6-1 6-1 6-2,5,RR,,,,,,,,,,,0
2004-D031,Davis Cup G1 R1: THA vs PAK,Hard,4,D,20040206,3,103499,,,Aqeel Khan,R,,PAK,24.0082135524,,,6-4 6-4,3,RR,,,,,,,,,,,0
2004-D031,Davis Cup G1 R1: THA vs PAK,Hard,4,D,20040206,4,108637,,,Nomi Qamar,U,,PAK,21.4647501711,,,6-2 6-0,3,RR,,,,,,,,,,,0
2004-D032,Davis Cup G1 R1: TPE vs UZB,Hard,4,D,20040206,1,108344,,,Tai Wei Liu,U,,TPE,,835,11,6-0 6-1 6-1,5,RR,,,,,,,,,,,0
2004-D032,Davis Cup G1 R1: TPE vs UZB,Hard,4,D,20040206,2,104251,,,Ti Chen,R,183,TPE,20.334017796,391,73,6-2 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D032,Davis Cup G1 R1: TPE vs UZB,Hard,4,D,20040206,3,104479,,,Sarvar Ikramov,U,,UZB,19.06091718,935,8,6-4 4-6 6-2,3,RR,,,,,,,,,,,0
2004-D032,Davis Cup G1 R1: TPE vs UZB,Hard,4,D,20040206,4,108344,,,Tai Wei Liu,U,,TPE,,835,11,6-3 6-1,3,RR,,,,,,,,,,,0
2004-D033,Davis Cup G1 R1: INA vs JPN,Hard,4,D,20040206,1,103865,,,Prima Simpatiaji,U,,INA,22.2970568104,697,19,6-4 6-3 4-6 6-4,5,RR,,,,,,,,,,,0
2004-D033,Davis Cup G1 R1: INA vs JPN,Hard,4,D,20040206,2,102300,,,Gouichi Motomura,R,173,JPN,30.1054072553,262,131,4-6 6-3 6-2 3-6 7-5,5,RR,,,,,,,,,,,0
2004-D033,Davis Cup G1 R1: INA vs JPN,Hard,4,D,20040206,3,103403,,,Takahiro Terachi,R,,JPN,24.5722108145,313,102,7-5 3-4 RET,5,RR,,,,,,,,,,,0
2004-D033,Davis Cup G1 R1: INA vs JPN,Hard,4,D,20040206,4,103865,,,Prima Simpatiaji,U,,INA,22.2970568104,697,19,5-7 2-6 6-4 6-2 6-3,5,RR,,,,,,,,,,,0
2004-D034,Davis Cup G1 R1: NZL vs IND,Carpet,4,D,20040206,1,103468,,,Harsh Mankad,R,173,IND,24.2299794661,330,92,6-4 6-1 7-6(2),5,RR,,,,,,,,,,,0
2004-D034,Davis Cup G1 R1: NZL vs IND,Carpet,4,D,20040206,2,103066,,,Mark Nielsen,R,185,NZL,26.3189596167,541,36,6-2 6-3 7-6(2),5,RR,,,,,,,,,,,0
2004-D034,Davis Cup G1 R1: NZL vs IND,Carpet,4,D,20040206,3,104286,,,Vishal Punna,U,,IND,20.052019165,821,12,6-4 6-3 6-1,5,RR,,,,,,,,,,,0
2004-D034,Davis Cup G1 R1: NZL vs IND,Carpet,4,D,20040206,4,104036,,,Simon Rea,U,,NZL,21.5441478439,818,12,3-6 7-5 6-3 6-2,5,RR,,,,,,,,,,,0
2004-D035,Davis Cup G1 R2: THA vs UZB,Hard,4,D,20040409,1,102957,,,Vadim Kutsenko,R,180,RUS,27.0554414784,366,85,7-6(4) 6-4 6-3,5,RR,,,,,,,,,,,0
2004-D035,Davis Cup G1 R2: THA vs UZB,Hard,4,D,20040409,2,103439,,,Dimitri Mazur,R,,UZB,24.5749486653,587,30,4-6 7-5 7-5 6-3,5,RR,,,,,,,,,,,0
2004-D035,Davis Cup G1 R2: THA vs UZB,Hard,4,D,20040409,3,103921,,,Sonchat Ratiwatana,R,175,THA,22.1984941821,663,23,7-6(3) 6-0,3,RR,,,,,,,,,,,0
2004-D035,Davis Cup G1 R2: THA vs UZB,Hard,4,D,20040409,4,104454,,,Murad Inoyatov,U,,UZB,19.3921971253,1034,6,6-4 3-6 7-6(2),3,RR,,,,,,,,,,,0
2004-D036,Davis Cup G1 R2: JPN vs IND,Hard,4,D,20040409,1,104250,,,Prakash Amritraj,R,188,IND,20.5092402464,266,133,4-6 6-1 6-2 6-4,5,RR,,,,,,,,,,,0
2004-D036,Davis Cup G1 R2: JPN vs IND,Hard,4,D,20040409,2,102863,,,Takao Suzuki,R,175,JPN,27.5400410678,206,177,6-3 7-5 3-6 6-4,5,RR,,,,,,,,,,,0
2004-D036,Davis Cup G1 R2: JPN vs IND,Hard,4,D,20040409,3,104250,,,Prakash Amritraj,R,188,IND,20.5092402464,266,133,6-4 6-3 6-2,5,RR,,,,,,,,,,,0
2004-D036,Davis Cup G1 R2: JPN vs IND,Hard,4,D,20040409,4,102233,,,Leander Paes,R,178,IND,30.8008213552,,,6-4 6-3 7-6(4),5,RR,,,,,,,,,,,0
2004-D037,Davis Cup G1 PO: TPE vs PAK,Hard,4,D,20040409,1,108588,,,Asim Shafik,U,,PAK,28.2902121834,,,6-0 6-1 6-0,5,RR,,,,,,,,,,,0
2004-D037,Davis Cup G1 PO: TPE vs PAK,Hard,4,D,20040409,2,103499,,,Aqeel Khan,R,,PAK,24.180698152,,,6-2 6-1 4-6 6-2,5,RR,,,,,,,,,,,0
2004-D037,Davis Cup G1 PO: TPE vs PAK,Hard,4,D,20040409,3,108896,,,Shahzad Khan,U,,PAK,17.3360711841,,,6-0 6-1,3,RR,,,,,,,,,,,0
2004-D037,Davis Cup G1 PO: TPE vs PAK,Hard,4,D,20040409,4,108909,,,Jalil Khan,U,,PAK,22.1492128679,,,6-1 6-2,3,RR,,,,,,,,,,,0
2004-D038,Davis Cup G1 PO: INA vs NZL,Hard,4,D,20040409,1,108910,,,Matthew Prentice,U,,NZL,23.5318275154,,,6-3 6-2 6-4,5,RR,,,,,,,,,,,0
2004-D038,Davis Cup G1 PO: INA vs NZL,Hard,4,D,20040409,2,103066,,,Mark Nielsen,R,185,NZL,26.4914442163,585,31,7-5 6-7(7) 6-1 6-1,5,RR,,,,,,,,,,,0
2004-D038,Davis Cup G1 PO: INA vs NZL,Hard,4,D,20040409,3,108911,,,William Ward,U,,NZL,18.0889801506,1425,1,6-4 6-3,3,RR,,,,,,,,,,,0
2004-D038,Davis Cup G1 PO: INA vs NZL,Hard,4,D,20040409,4,108910,,,Matthew Prentice,U,,NZL,23.5318275154,,,6-4 7-6(2),3,RR,,,,,,,,,,,0
2004-D039,Davis Cup G1 PO: PAK vs NZL,Clay,4,D,20040924,1,103499,,,Aqeel Khan,R,,PAK,24.6406570842,368,77,6-0 6-2 6-2,5,RR,,,,,,,,,,,0
2004-D039,Davis Cup G1 PO: PAK vs NZL,Clay,4,D,20040924,2,104036,,,Simon Rea,U,,NZL,22.1765913758,847,10,6-3 6-4 6-7(6) 6-3,5,RR,,,,,,,,,,,0
2004-D039,Davis Cup G1 PO: PAK vs NZL,Clay,4,D,20040924,3,103529,,,Aisam Ul Haq Qureshi,R,183,PAK,24.5119780972,204,193,6-4 6-7(1) 6-2 5-7 6-4,5,RR,,,,,,,,,,,0
2004-D039,Davis Cup G1 PO: PAK vs NZL,Clay,4,D,20040924,4,104036,,,Simon Rea,U,,NZL,22.1765913758,847,10,7-6(5) 2-6 3-6 6-3 6-2,5,RR,,,,,,,,,,,0
2004-D040,Davis Cup G2 R1: ITA vs GEO,Clay,4,D,20040409,1,103937,,,Irakli Ushangishvili,U,,GEO,22.1519507187,734,17,6-1 6-0 6-2,5,RR,,,,,,,,,,,0
2004-D040,Davis Cup G2 R1: ITA vs GEO,Clay,4,D,20040409,2,104312,,,Andreas Seppi,R,190,ITA,20.1204654346,219,167,6-4 7-5 1-6 2-6 6-2,5,RR,,,,,,,,,,,0
2004-D040,Davis Cup G2 R1: ITA vs GEO,Clay,4,D,20040409,3,102851,,,Giorgio Galimberti,R,180,ITA,27.5811088296,147,262,6-1 6-2 5-7 6-3,5,RR,,,,,,,,,,,0
2004-D040,Davis Cup G2 R1: ITA vs GEO,Clay,4,D,20040409,4,104569,,,Lado Chikhladze,U,,GEO,18.8062970568,1271,2,6-2 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D041,Davis Cup G2 R1: BUL vs EGY,Carpet,4,D,20040409,1,103472,,,Karim Maamoun,R,,EGY,24.3805612594,652,24,6-2 6-3 6-4,5,RR,,,,,,,,,,,0
2004-D041,Davis Cup G2 R1: BUL vs EGY,Carpet,4,D,20040409,2,103864,,,Mohamed Mamoun,U,,EGY,22.4722792608,619,27,6-2 6-0 6-2,5,RR,,,,,,,,,,,0
2004-D041,Davis Cup G2 R1: BUL vs EGY,Carpet,4,D,20040409,3,102362,,,Amro Ghoneim,R,,EGY,30.0506502396,1093,4,6-2 6-2,3,RR,,,,,,,,,,,0
2004-D041,Davis Cup G2 R1: BUL vs EGY,Carpet,4,D,20040409,4,103472,,,Karim Maamoun,R,,EGY,24.3805612594,652,24,7-6(1) 6-3,3,RR,,,,,,,,,,,0
2004-D043,Davis Cup G2 R1: SLO vs POL,Clay,4,D,20040409,1,102100,,,Bartlomiej Dabrowski,R,,POL,31.6249144422,614,27,In Progress,3,RR,,,,,,,,,,,0
2004-D043,Davis Cup G2 R1: SLO vs POL,Clay,4,D,20040409,2,104305,,,Luka Gregorc,R,,SLO,20.1396303901,697,20,7-6(5) 7-6(2) 6-3,5,RR,,,,,,,,,,,0
2004-D043,Davis Cup G2 R1: SLO vs POL,Clay,4,D,20040409,3,103997,,,Lukasz Kubot,R,190,POL,21.8891170431,289,116,6-1 7-6(2) 4-6 3-6 6-4,5,RR,,,,,,,,,,,0
2004-D043,Davis Cup G2 R1: SLO vs POL,Clay,4,D,20040409,4,104051,,,Andrej Kracman,R,,SLO,21.620807666,989,6,7-5 0-6 6-2 6-3,5,RR,,,,,,,,,,,0
2004-D044,Davis Cup G2 R1: TUN vs POR,Hard,4,D,20040409,1,104580,,,Haithem Abid,U,,TUN,18.7186858316,797,13,7-6(5) 6-1 4-6 6-2,5,RR,,,,,,,,,,,0
2004-D044,Davis Cup G2 R1: TUN vs POR,Hard,4,D,20040409,2,101938,,,Bernardo Mota,R,178,POR,32.7282683094,744,16,6-2 1-6 5-7 7-6(4) 8-6,5,RR,,,,,,,,,,,0
2004-D044,Davis Cup G2 R1: TUN vs POR,Hard,4,D,20040409,3,104580,,,Haithem Abid,U,,TUN,18.7186858316,797,13,6-4 6-3 7-5,5,RR,,,,,,,,,,,0
2004-D044,Davis Cup G2 R1: TUN vs POR,Hard,4,D,20040409,4,104349,,,Rui Machado,R,178,POR,19.9863107461,486,49,6-4 6-3,3,RR,,,,,,,,,,,0
2004-D045,Davis Cup G2 R1: SCG vs LAT,Carpet,4,D,20040409,1,104557,,,Andis Juska,R,,LAT,18.8720054757,760,15,6-3 6-2 6-4,5,RR,,,,,,,,,,,0
2004-D045,Davis Cup G2 R1: SCG vs LAT,Carpet,4,D,20040409,2,104162,,,Deniss Pavlovs,U,,LAT,20.9746748802,1271,2,6-0 6-0 6-3,5,RR,,,,,,,,,,,0
2004-D045,Davis Cup G2 R1: SCG vs LAT,Carpet,4,D,20040409,3,104557,,,Andis Juska,R,,LAT,18.8720054757,760,15,6-4 6-4,3,RR,,,,,,,,,,,0
2004-D045,Davis Cup G2 R1: SCG vs LAT,Carpet,4,D,20040409,4,108912,,,Janis Skroderis,U,,LAT,20.643394935,1340,2,6-2 6-2,3,RR,,,,,,,,,,,0
2004-D046,Davis Cup G2 R1: IRL vs HUN,Carpet,4,D,20040409,1,103402,,,Peter Clarke,R,188,IRL,24.7446954141,345,93,6-4 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D046,Davis Cup G2 R1: IRL vs HUN,Carpet,4,D,20040409,2,103770,,,Kevin Sorensen,U,183,IRL,22.9048596851,662,23,3-6 5-7 6-4 7-6(5) 6-3,5,RR,,,,,,,,,,,0
2004-D046,Davis Cup G2 R1: IRL vs HUN,Carpet,4,D,20040409,3,103402,,,Peter Clarke,R,188,IRL,24.7446954141,345,93,6-3 6-1,3,RR,,,,,,,,,,,0
2004-D046,Davis Cup G2 R1: IRL vs HUN,Carpet,4,D,20040409,4,102737,,,Gergely Kisgyorgy,R,,HUN,28.076659822,869,10,W/O,5,RR,,,,,,,,,,,0
2004-D047,Davis Cup G2 R1: NOR vs UKR,Hard,4,D,20040409,1,102969,,,Sergei Yaroshenko,R,,UKR,26.9979466119,481,49,4-6 6-0 7-6(5) 6-2,5,RR,,,,,,,,,,,0
2004-D047,Davis Cup G2 R1: NOR vs UKR,Hard,4,D,20040409,2,103824,,,Orest Tereshchuk,U,,UKR,22.6310746064,355,89,1-6 6-3 6-4 6-2,5,RR,,,,,,,,,,,0
2004-D047,Davis Cup G2 R1: NOR vs UKR,Hard,4,D,20040409,3,104469,,,Erling Tveit,L,,NOR,19.2689938398,,,6-4 6-3,3,RR,,,,,,,,,,,0
2004-D047,Davis Cup G2 R1: NOR vs UKR,Hard,4,D,20040409,4,108913,,,Frederick Sundsten,U,,NOR,25.3798767967,,,6-3 6-3,3,RR,,,,,,,,,,,0
2004-D048,Davis Cup G2 R2: ITA vs BUL,Clay,4,D,20040716,1,103296,,,Ivaylo Traykov,R,188,BUL,25.568788501,302,109,6-4 6-2 6-4,5,RR,,,,,,,,,,,0
2004-D048,Davis Cup G2 R2: ITA vs BUL,Clay,4,D,20040716,2,103936,,,Todor Enev,R,,BUL,22.4229979466,267,126,6-1 6-2 6-3,5,RR,,,,,,,,,,,0
2004-D048,Davis Cup G2 R2: ITA vs BUL,Clay,4,D,20040716,3,103666,,,Ilia Kushev,U,,BUL,23.5783709788,297,112,6-2 6-0,3,RR,,,,,,,,,,,0
2004-D048,Davis Cup G2 R2: ITA vs BUL,Clay,4,D,20040716,4,104378,,,Yordan Kanev,U,,BUL,20.1149897331,343,91,6-2 7-5,3,RR,,,,,,,,,,,0
2004-D049,Davis Cup G2 R2: POL vs ALG,Clay,4,D,20040716,1,102033,,,Abdelhak Hameurlaine,R,,ALG,32.3148528405,1068,5,6-1 7-6(3) 6-1,5,RR,,,,,,,,,,,0
2004-D049,Davis Cup G2 R2: POL vs ALG,Clay,4,D,20040716,2,103690,,,Marcin Matkowski,R,188,POL,23.4880219028,852,11,6-1 5-7 6-3 6-4,5,RR,,,,,,,,,,,0
2004-D049,Davis Cup G2 R2: POL vs ALG,Clay,4,D,20040716,3,104467,,,Lamine Ouahab,R,185,ALG,19.5537303217,317,98,6-2 7-6(1) 6-3,5,RR,,,,,,,,,,,0
2004-D049,Davis Cup G2 R2: POL vs ALG,Clay,4,D,20040716,4,108914,,,Rachid Baba Aissa,U,,ALG,20.9281314168,,,7-6(6) 6-2,3,RR,,,,,,,,,,,0
2004-D050,Davis Cup G2 R2: POR vs SCG,Clay,4,D,20040716,1,104311,,,Leonardo Tavares,R,,POR,20.3915126626,462,53,3-6 6-1 1-6 6-1 6-2,5,RR,,,,,,,,,,,0
2004-D050,Davis Cup G2 R2: POR vs SCG,Clay,4,D,20040716,2,104523,,,Frederico Gil,R,178,POR,19.3018480493,740,17,6-2 6-4 6-1,5,RR,,,,,,,,,,,0
2004-D050,Davis Cup G2 R2: POR vs SCG,Clay,4,D,20040716,3,104349,,,Rui Machado,R,178,POR,20.2546201232,608,29,6-3 6-3,3,RR,,,,,,,,,,,0
2004-D050,Davis Cup G2 R2: POR vs SCG,Clay,4,D,20040716,4,104523,,,Frederico Gil,R,178,POR,19.3018480493,740,17,6-7(3) 6-2 6-0,3,RR,,,,,,,,,,,0
2004-D051,Davis Cup G2 R2: HUN vs NOR,Clay,4,D,20040716,1,108603,,,Helge Koll Frafjord,U,,NOR,29.1170431211,,,6-2 6-1 6-1,5,RR,,,,,,,,,,,0
2004-D051,Davis Cup G2 R2: HUN vs NOR,Clay,4,D,20040716,2,104247,,,Sebo Kiss,U,,HUN,20.810403833,535,37,6-4 6-4 3-6 6-4,5,RR,,,,,,,,,,,0
2004-D051,Davis Cup G2 R2: HUN vs NOR,Clay,4,D,20040716,3,103229,,,Kornel Bardoczky,R,,HUN,26.0205338809,261,131,6-3 6-4 6-7(8) 4-6 6-3,5,RR,,,,,,,,,,,0
2004-D051,Davis Cup G2 R2: HUN vs NOR,Clay,4,D,20040716,4,108603,,,Helge Koll Frafjord,U,,NOR,29.1170431211,,,6-0 6-2 6-4,5,RR,,,,,,,,,,,0
2004-D052,Davis Cup G2 F: ITA vs POL,Clay,4,D,20040924,1,104308,,,Michal Przysiezny,R,185,POL,20.5941136208,347,83,6-1 6-2 6-1,5,RR,,,,,,,,,,,0
2004-D052,Davis Cup G2 F: ITA vs POL,Clay,4,D,20040924,2,103997,,,Lukasz Kubot,R,190,POL,22.3490759754,300,106,6-4 6-3 6-4,5,RR,,,,,,,,,,,0
2004-D052,Davis Cup G2 F: ITA vs POL,Clay,4,D,20040924,3,103835,,,Filippo Volandri,R,183,ITA,23.0417522245,46,775,3-6 6-4 6-1 6-7(4) 6-2,5,RR,,,,,,,,,,,0
2004-D052,Davis Cup G2 F: ITA vs POL,Clay,4,D,20040924,4,103586,,,Mariusz Fyrstenberg,L,193,POL,24.2026009582,630,24,2-6 6-3 4-6 6-3 7-5,5,RR,,,,,,,,,,,0
2004-D053,Davis Cup G2 F: HUN vs SCG,Clay,4,D,20040924,1,103229,,,Kornel Bardoczky,R,,HUN,26.212183436,266,132,6-7(5) 6-4 6-4 6-2,5,RR,,,,,,,,,,,0
2004-D053,Davis Cup G2 F: HUN vs SCG,Clay,4,D,20040924,2,104585,,,Gyorgy Balazs,U,,HUN,19.1594798084,792,14,6-1 6-4 6-2,5,RR,,,,,,,,,,,0
2004-D054,Davis Cup G2 R1: PUR vs BAH,Hard,4,D,20040206,1,108898,,,Christopher Eldon,U,,BAH,18.8090349076,,,6-4 2-6 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D054,Davis Cup G2 R1: PUR vs BAH,Hard,4,D,20040206,2,108915,,,Luis Haddock,U,,PUR,21.9739904175,,,6-1 6-4 7-6(4),5,RR,,,,,,,,,,,0
2004-D054,Davis Cup G2 R1: PUR vs BAH,Hard,4,D,20040206,3,103419,,,Gabriel Montilla,R,,PUR,24.4791238877,923,8,6-0 6-3 6-3,5,RR,,,,,,,,,,,0
2004-D054,Davis Cup G2 R1: PUR vs BAH,Hard,4,D,20040206,4,108612,,,Sergei Cuptov,U,,MDA,21.9438740589,,,6-4 7-5,3,RR,,,,,,,,,,,0
2004-D055,Davis Cup G2 R1: JAM vs MEX,Hard,4,D,20040206,1,102496,,,Scott Willinsky,R,,JAM,29.1279945243,1206,3,6-4 6-4 6-1,5,RR,,,,,,,,,,,0
2004-D055,Davis Cup G2 R1: JAM vs MEX,Hard,4,D,20040206,2,104496,,,Luis Manuel Flores,L,,MEX,19.0006844627,891,9,6-3 1-6 6-1 6-4,5,RR,,,,,,,,,,,0
2004-D055,Davis Cup G2 R1: JAM vs MEX,Hard,4,D,20040206,3,104210,,,Ryan Russell,U,,JAM,20.5776865161,877,10,6-0 7-6(4) 7-5,5,RR,,,,,,,,,,,0
2004-D055,Davis Cup G2 R1: JAM vs MEX,Hard,4,D,20040206,4,102496,,,Scott Willinsky,R,,JAM,29.1279945243,1206,3,4-6 6-4 7-5,3,RR,,,,,,,,,,,0
2004-D056,Davis Cup G2 R1: HAI vs URU,Clay,4,D,20040206,1,108675,,,Iphton Louis,U,,HAI,28.7665982204,,,6-4 6-0 6-3,5,RR,,,,,,,,,,,0
2004-D056,Davis Cup G2 R1: HAI vs URU,Clay,4,D,20040206,2,104826,,,Federico Sansonetti,U,,URU,17.2402464066,1425,1,6-2 6-3 7-6(1),5,RR,,,,,,,,,,,0
2004-D056,Davis Cup G2 R1: HAI vs URU,Clay,4,D,20040206,3,102055,,,Bertrand Madsen,R,,HAI,31.7097878166,,,7-6(6) 6-3 7-6(3),5,RR,,,,,,,,,,,0
2004-D056,Davis Cup G2 R1: HAI vs URU,Clay,4,D,20040206,4,108675,,,Iphton Louis,U,,HAI,28.7665982204,,,6-1 6-3 3-6 6-4,5,RR,,,,,,,,,,,0
2004-D057,Davis Cup G2 R1: CUB vs DOM,Hard,4,D,20040206,1,108651,,,Sandor Martinez Breijo,U,,CUB,22.8692676249,,,6-1 7-6(4) 6-4,5,RR,,,,,,,,,,,0
2004-D057,Davis Cup G2 R1: CUB vs DOM,Hard,4,D,20040206,2,103905,,,Ricardo Chile Fonte,U,,CUB,22.0698151951,,,3-6 7-6(3) 6-2 3-6 6-1,5,RR,,,,,,,,,,,0
2004-D057,Davis Cup G2 R1: CUB vs DOM,Hard,4,D,20040206,3,108678,,,Eddy Gonzalez Gonzalez,U,,CUB,22.4120465435,,,2-6 6-4 0-6 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D057,Davis Cup G2 R1: CUB vs DOM,Hard,4,D,20040206,4,108918,,,Favel Antonio Freyre Perdomo,U,,CUB,17.9329226557,,,6-3 6-3,3,RR,,,,,,,,,,,0
2004-D058,Davis Cup G2 R2: MEX vs BAH,Clay,4,D,20040409,1,108898,,,Christopher Eldon,U,,BAH,18.9815195072,,,6-0 7-5 6-2,5,RR,,,,,,,,,,,0
2004-D058,Davis Cup G2 R2: MEX vs BAH,Clay,4,D,20040409,2,108663,,,Bjorn Munroe,U,,BAH,25.3935660507,,,6-2 6-1 6-3,5,RR,,,,,,,,,,,0
2004-D058,Davis Cup G2 R2: MEX vs BAH,Clay,4,D,20040409,3,108612,,,Sergei Cuptov,U,,MDA,22.1163586585,,,6-0 6-0,3,RR,,,,,,,,,,,0
2004-D058,Davis Cup G2 R2: MEX vs BAH,Clay,4,D,20040409,4,108663,,,Bjorn Munroe,U,,BAH,25.3935660507,,,6-2 7-6(2),3,RR,,,,,,,,,,,0
2004-D059,Davis Cup G2 R2: DOM vs URU,Hard,4,D,20040409,1,104655,,,Pablo Cuevas,R,180,URU,18.2587268994,1425,1,6-4 6-3 7-5,5,RR,,,,,,,,,,,0
2004-D059,Davis Cup G2 R2: DOM vs URU,Hard,4,D,20040409,2,104395,,,Marcel Felder,R,,URU,19.7399041752,643,25,7-5 6-4 7-5,5,RR,,,,,,,,,,,0
2004-D059,Davis Cup G2 R2: DOM vs URU,Hard,4,D,20040409,3,104826,,,Federico Sansonetti,U,,URU,17.4127310062,1425,1,6-3 6-3,3,RR,,,,,,,,,,,0
2004-D059,Davis Cup G2 R2: DOM vs URU,Hard,4,D,20040409,4,108920,,,Federico Rodriguez,U,,DOM,23.9397672827,,,6-3 1-6 6-3,3,RR,,,,,,,,,,,0
2004-D060,Davis Cup G2 F: MEX vs DOM,Clay,4,D,20040924,1,103638,,,Jhonson Garcia,R,,DOM,23.9698836413,1308,2,6-4 6-4 6-4,5,RR,,,,,,,,,,,0
2004-D060,Davis Cup G2 F: MEX vs DOM,Clay,4,D,20040924,2,103607,,,Victor Estrella,R,173,DOM,24.1341546886,1413,1,6-3 6-4 3-6 7-6(5),5,RR,,,,,,,,,,,0
2004-D060,Davis Cup G2 F: MEX vs DOM,Clay,4,D,20040924,3,103638,,,Jhonson Garcia,R,,DOM,23.9698836413,1308,2,6-1 7-5,3,RR,,,,,,,,,,,0
2004-D060,Davis Cup G2 F: MEX vs DOM,Clay,4,D,20040924,4,108920,,,Federico Rodriguez,U,,DOM,24.3997262149,,,6-1 6-4,3,RR,,,,,,,,,,,0
2004-D061,Davis Cup G2 R1: MAS vs KOR,Hard,4,D,20040206,1,108659,,,Dannio Yahya,U,,MAS,18.417522245,,,6-1 6-0 6-0,5,RR,,,,,,,,,,,0
2004-D061,Davis Cup G2 R1: MAS vs KOR,Hard,4,D,20040206,2,103427,,,Yew Ming Si,U,,MAS,24.4435318275,891,9,6-3 7-5 6-4,5,RR,,,,,,,,,,,0
2004-D061,Davis Cup G2 R1: MAS vs KOR,Hard,4,D,20040206,3,108591,,,Adam Jaya,U,,MAS,19.06091718,,,7-5 6-4,3,RR,,,,,,,,,,,0
2004-D061,Davis Cup G2 R1: MAS vs KOR,Hard,4,D,20040206,4,108921,,,Mohammed Noor Noordin,U,,MAS,20.4353182752,,,6-3 6-1,3,RR,,,,,,,,,,,0
2004-D062,Davis Cup G2 R1: LIB vs IRI,Carpet,4,D,20040206,1,103875,,,Anoosha Shahgholi,U,,IRI,22.2286105407,984,6,6-0 7-5 6-3,5,RR,,,,,,,,,,,0
2004-D062,Davis Cup G2 R1: LIB vs IRI,Carpet,4,D,20040206,2,103803,,,Ashkan Shokoofi,U,,IRI,22.5681040383,1425,1,4-6 1-6 7-5 6-3 6-4,5,RR,,,,,,,,,,,0
2004-D062,Davis Cup G2 R1: LIB vs IRI,Carpet,4,D,20040206,3,108660,,,Fadi Youssef,U,,LIB,26.8583162218,,,6-0 7-6(3),3,RR,,,,,,,,,,,0
2004-D062,Davis Cup G2 R1: LIB vs IRI,Carpet,4,D,20040206,4,108923,,,Wahib Maknieh,U,,LIB,17.5441478439,,,6-3 6-7(5) 6-1,3,RR,,,,,,,,,,,0
2004-D063,Davis Cup G2 R1: PHI vs CHN,Clay,4,D,20040206,1,108594,,,Johnny Arcilla,U,,PHI,23.9644079398,,,7-5 2-6 6-1 7-6(3),5,RR,,,,,,,,,,,0
2004-D063,Davis Cup G2 R1: PHI vs CHN,Clay,4,D,20040206,2,108646,,,Joseph Victorino,U,,PHI,20.2299794661,,,6-1 6-2 6-1,5,RR,,,,,,,,,,,0
2004-D063,Davis Cup G2 R1: PHI vs CHN,Clay,4,D,20040206,3,108924,,,Jing Yi Li,U,,CHN,23.5345653662,1063,5,6-2 7-5,3,RR,,,,,,,,,,,0
2004-D063,Davis Cup G2 R1: PHI vs CHN,Clay,4,D,20040206,4,108646,,,Joseph Victorino,U,,PHI,20.2299794661,,,7-5 6-4,3,RR,,,,,,,,,,,0
2004-D064,Davis Cup G2 R1: HKG vs KUW,Hard,4,D,20040206,1,101895,,,Michael Brown B395,R,175,AUS,32.8158795346,,,6-2 6-3 6-1,5,RR,,,,,,,,,,,0
2004-D064,Davis Cup G2 R1: HKG vs KUW,Hard,4,D,20040206,2,104299,,,Hiu Tung Yu,U,,HKG,19.9917864476,1106,4,2-6 6-4 6-4 3-6 7-5,5,RR,,,,,,,,,,,0
2004-D064,Davis Cup G2 R1: HKG vs KUW,Hard,4,D,20040206,3,104299,,,Hiu Tung Yu,U,,HKG,19.9917864476,1106,4,6-4 6-4 6-2,5,RR,,,,,,,,,,,0
